serial,name_ar,tweet_count,created_at,text,impression,key_freq,words_n
638,ناصر ياسين,1,31-May-2018,"تدخل الأزمة السورية عامها الثامن، منهكة اللاجئين أنفسهم والمجتمعات المضيفة والجهات المانحة على حد سواء
Going into 8th year, #Syrian #Refugee crisis has taken its toll on refugees, host communities &amp; donors, manifested as fatigue https://t.co/D5v9NcdlfZ
#AUB4Refugees https://t.co/0sfpy58467",1,2,296
639,جيري ماهر,1,28-Jun-2019,"الحشد الشيعي العراقي وصل إلى سوريا منذ سنوات وقتل وهجر سوريين وفلسطينيين و لم يطلق رصاصة واحدة على إسرائيل وأمس إقتحم سفارة مملكة البحرين لأنها استضافت مؤتمراً يدعم الفلسطينيين إقتصادياً فهل عرفتم من هو العدو الحقيقي للقضية الفلسطينية؟

إنهم مرتزقة الخامنئي و مسردبه. #جيري_ماهر",1,3,280
640,جيري ماهر,1,10-Jun-2019,ميشال عون لجأ إلى فرنسا وعاش فيها لاجئاً وصهره جبران باسيل تزوج لاجئة إبنة لاجئ هارب من واجبه العسكري وبسبب شعوره بعقدة النقص لأنه لم يكن ليصبح سياسياً لولا زواجه بإبنة اللاجئ فبدأ بالتحريض على اللاجئين السوريين والفلسطينيين وكل عربي لم يقبل بسياساته المتخلفة. #جيري_ماهر,1,2,271
641,جيري ماهر,1,11-Mar-2019,جبران باسيل حليف بشار الأسد وحسن نصرالله يريد طرد اللاجئين الضيوف السوريين من لبنان ولكن حليفه الاسد لا يريد عودة اللاجئين من أي مكان في العالم، وحزب الله يحتل قرى وبلدات هؤلاء السوريين فكيف يعودون و إلى أين يعودون يا باسيل؟ #جيري_ماهر,1,3,235
642,جيري ماهر,1,24-Jan-2019,"بعد سنوات من قتل الشعب السوري وقصف كل محافظة ثارت ضده وكل مدينة وقرية ومدرسة، نظام بشار الأسد يهدد بقصف مطار تل ابيب رداً على غارات اسرائيل على ميليشيات إيران في سوريا.

هذا النظام الساقط اخلاقياً لو اكتفى بتهديد شعبه ما كان سقط ٥٠٠ الف سوري ولجأ الملايين الى الخارج. #جيري_ماهر",1,3,280
643,جيري ماهر,1,22-Jan-2019,"بإختصار.. هذا هو سفير خادم الحرمين الشريفين سلمان بن عبدالعزيز الى بيروت، هذا هو وليد البخاري الرجل الذي يمثل مملكة الخير والإنسانية، يشارك بنفسه في تخفيف آلام السوريين اللاجئين الى لبنان. 

لن تجد سفيراً في العالم اجمع يفعلها كما فعلها السعودي! #جيري_ماهر https://t.co/QJ3ZwB2t9t",1,3,282
644,جيري ماهر,1,15-Jan-2019,"الشعب السوري قُتِل و شُرد من ارضه فتركته الامم المتحدة مشتتاً في مخيمات اللجوء وعندما سمعوا عن مخلوقة لا تشبه الفتيات هربت من والدها الى احد مطارات شرق اسيا هبت المنظمات الدولية للمتاجرة بقضيتها فقط لأنها سعودية!

بإختصار؛ انتم ومنظماتكم وقوانينكم وكندا بتسو صرماية! #جيري_ماهر",1,4,279
645,جيري ماهر,1,14-Nov-2018,"من يطالب بتحقيق دولي في قضية خاشقجي عليه ان يقبل بتحقيق دولي في كافة الملفات التي أغلقها كخطف العقيد في الجيش السوري الحر حسين الهرموش وقتل السفير الروسي وقتل وخطف السوريين اللاجئين الى تركيا. 

قبل ان تفعلوا كل ذلك لا تحلموا بتحقيق يتجاوز المملكة وحدودها. #جيري_ماهر",1,3,269
646,جيري ماهر,1,10-Jul-2018,@NicolaSehnaoui @Marlenekhalife لأن حزبكم يا عزيزي ، اي حزب الله حليف رئيسك موجود في سوريا يحتل بلدات وقرى ومدن هؤلاء السوريين، اسحب حزب الله من سوريا يعود اللاجئين. بسيطة ما هيك؟ غير هيك اعتقد سيستمر بقائهم الا ما لا نهاية.,1,2,224
647,جيري ماهر,1,17-Mar-2018,هجر بشار الاسد وهو علوي منتحل صفة مقاوم لإسرائيل اكثر من ٧ ملايين سوري مسلم سني واستولى على منازلهم و ارزاقهم و اموالهم ووزعها على المرتزقة الايرانيين والافغان والتابعين لحزب الله وحشد العراق الشعبي الارهابيين وبهذه الافعال تفوق على اسرائيل بأعداد المهجرين من ارضهم. #جيري_ماهر,1,2,277
648,سامي الجميل,1,20-Mar-2019,لقاء مع المنسق الخاص للأمم المتحدة يان كوبيتش في زيارة تعارف وكانت مناسبة للتشديد على ضرورة التمسك بتطبيق القرارات الدولية المتصلة بسيادة لبنان وحصر السلاح بيد الجيش اللبناني والقوى الأمنية الشرعية وتأمين عودة آمنة وكريمة للنازحين السوريين الى بلادهم. https://t.co/X8b0SniYQB,-1,3,275
649,سامي الجميل,1,22-Apr-2018,"#الجميّل من بسكنتا: نواجه دولة بوليسية تبيع البلد لتوطّن اللاجئين السوريين في لبنان وسنحاسب في صناديق الاقتراع ولا احد يستطيع ان يقمعنا #نبض_الناس 
https://t.co/bOCJ90X97N https://t.co/iyYSJh7OPQ",-1,1,196
650,سامي الجميل,1,10-Apr-2018,"""اقرار المادة 50 بوجود مليون ونصف لاجئ سوري توطين مبطّن وضرب للدستور""
#سيدر https://t.co/clvSOKeGsJ",-1,2,100
651,محمد كبارة,1,18-Apr-2017,كبارة :ازمة النزوح تضغط على سوق العمل،ونحذر من انفجار إجتماعي https://t.co/QB6Ynu67qd,-1,3,85
652,محمد كبارة,1,8-Mar-2017,"الوزير كبارة  بحث وممثلة مكتب المفوضية العليا
لشؤون اللاجئين ملف النازحين السوريين في لبنان وانعكاسات هذا الملف على اليد العاملة اللبنانية.",-1,2,140
653,ديانا مقلد,1,25-Jun-2019,رداً على الحملات العنصرية التي تطال اللاجئين السوريين والفلسطينيين في لبنان والتي شهدت تصعيداً مقلقاً في الآونة الأخيرة، صدر هذا البيان https://t.co/1bXpJWvHwR,1,2,159
654,ديانا مقلد,1,31-Mar-2019,"الرئيس عون لم يترك محفلا دوليا الا واستغله للتحريض ضد اللاجئين السوريين.
بمعزل عن كل التهويل والاستسهال في التجريح والتشكيك بوضع اللاجئين لكن حتى اليوم لم نسمع من الرئيس وفريقه ما هو موقف حليفه ظام الأسد 
الرئيس يريد مواجهة العالم لكنه يتحاشى مواجهة السبب الأول والوحيد في المشكلة",1,2,282
655,ديانا مقلد,1,14-Mar-2019,"@Gebran_Bassil @tayyar_org هل شاركت النظام السوري بمخاوفك وشو كان الرد؟ 
يبدو انه الاعلام ""المغرض"" عم يحجب عن الرأي العام استراتيجيات النظام الكبرى لاعادة اللاجئين وما عم ينشر دعوته الدايمة الهم بالعودة كمان ما عم ينقل جولات المسوولين السوريين على المخيمات لحث اللاجئين يرجعوا آمنين ð",1,2,285
656,ديانا مقلد,1,13-Feb-2019,"في عيد الحب.. 
تقرير جميل وحكاية انسانية جميلة لقصة حب بين لاجئة سورية ورجل الماني .. https://t.co/GC0B6AUhiV",1,2,110
657,ديانا مقلد,1,4-Feb-2019,"@karimserhan23 ماحدا بيقدر ينكر العبء وضرورة معالجته اليوم قبل بكرة لكن المبالغة الرخيصة بالاعداد والخسائر ولوم اللاجئين والهرب من مسوولية النظام السوري بتهجيرهم ورفض اعادتهم،ودور حزب الله بالمشاركة في تهجيرهم هيدا كله مش مقبول.
اللاجئين ما اجوا من فراغ بل في مسؤوليات والهرب من مواجهتها مش حل",1,2,294
658,ديانا مقلد,1,16-Jan-2019,"15 طفل سوري اغلبهم رضع ماتوا في الايام الماضية في مخيمات اللجوء والنزوح بسبب البرد.. 
تجمدوا وماتوا بصمت لأن لا حياة لمن تنادي .. https://t.co/XhG0HFKLqu",1,3,154
659,إلياس بو صعب‎,1,7-Oct-2018,حوار شامل بمدينة پوريا في ولاية إيلينوي بحضور عضو الكونغرس دارين لحود والسفير غبرييال عيسى تحدثت خلاله عن اهمية لبنان، موقف الرئيس عون، دعم الجيش ومساعدة لبنان لحل أزمة النازحين دون ربطه باي حل سياسي، الاعتداءات الاسرائيلية والمزاعم الكاذبة https://t.co/lwmWnUgr59,-1,2,264
660,إلياس بو صعب‎,1,3-May-2018,#بو_صعب عبر #سطوح_بيروت: لا يجب ربط عودة النازحين السوريين بالحل السياسي #المتن_القوي,-1,2,85
661,إلياس بو صعب‎,1,31-Oct-2017,#بو_صعب: الرئيس_عون هو من يقرّر صيغة التعاون مع الدولة السورية بشأن أزمة #النازحين @Sawtelmada,-1,2,94
662,ميشال عون,1,11-Apr-2019,استعرضنا ملف النازحين الشائك، فأطلعت الرئيس على الأعباء التي يتحملها لبنان نتيجة وجود اكثر من مليون و800 الف نازح التي تضاف الى ملف اللجوء الفلسطيني المزمن. الامر الذي يستلزم مسؤولية مشتركة تقوم على العمل السريع لاقفال الملف بتسهيل عودتهم الى المناطق الآمنة في سوريا,-1,3,266
663,ميشال عون,1,9-Apr-2019,أكدت امام فخامة الرئيس ان مواجهة اعباء النزوح السوري، هي مسؤولية دولية مشتركة، ويجب العمل سريعاً على وضع حد لمعاناة النازحين، وتأمين عودة آمنة لهم الى بلادهم,-1,3,157
664,ميشال عون,1,9-Apr-2019,على صعيد التطورات الإقليمية، كان تركيز على ضرورة تبلور حلول سلمية توقف دوامة العنف والحروب والارهاب التي اشتعلت في العديد من الدول العربية، واستعرضنا معاً ملف النازحين السوريين الشائك، فأطلعت فخامة الرئيس على الأعباء التي يتحملها لبنان نتيجة وجود اكثر من مليون و800 الف نازح,-1,3,274
