serial,user_id,name,name_ar,name_en,screen_name,location,description,tweet_count,tweet_nocount,followers_count,friends_count,account_created_at,status_id,created_at,text,naze7,impression_text,impression,cat,word,word_en,word_freq
999,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,1049350953722372097,8-Oct-2018,"المدير الدولي لـ@mercycorps نيل كيني غوير، ومديرها في #لبنان جورج أنطون، شرحا برامجها ومشاريع دعم البلديات لمواجهة أزمة النزوح #السوري. وحيّا كيني جهود #المشنوق بالمحافظة على أمن واستقرار لبنان رغم التحدّيات، وأكّد الوزير على أهمية وضع برامج تخفّف التوتر الاجتماعي من أزمة النزوح https://t.co/3B153cTPIj",TRUE,negative,-1,new,نزوح,Exodus,105
1000,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,1048220251975028736,5-Oct-2018,"ميراي #جيرار زارت #المشنوق: بحثنا جهود ""مفوضية اللاجئين"" في #سوريا و #لبنان لعودة النازحين السوريين، والنتائج الإيجابية في تسجيل ولادات السوريين وفقا لآليات مديرية الأحوال الشخصية في ""الداخلية"" بتوجيهات #المشنوق، واستعرضنا التنسيق الإيجابي مع #الأمن_العام https://t.co/nnWpxJyj1C",TRUE,negative,-1,new,نازح,displaced,624
1001,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,1027199997048246272,8-Aug-2018,"#لامورو شكرت #المشنوق على ""التعاون الإيجابي بين وزارة #الداخلية وسفارة كندا، خصوصاً في إعادة توطين نازحين سوريين من #لبنان إلى #كندا. و #المشنوق شكرها لإشادتها بإنجازاته في الوزارة من تطوير #قوى_الأمن_الداخلي وتحسينات الإدارة والتحديثات التكنولوجية في المديريات https://t.co/d0SXF4IrO6",TRUE,negative,-1,new,نازح,displaced,624
1002,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,1021716983136575488,24-Jul-2018,"#المشنوق استقبل #الصرّاف فبحثا ""وساطة #روسيا"" لعودة النازحين السوريين الآمنة إلى بلادهم، كما هنّأ المشنوق الصرّاف على ""العملية المميّزة"" التي نفّذها #الجيش_اللبناني في #البقاع لتوقيف مطلوبين خطيرين، ووصفها بـ""الإنجاز الكبير"" في سياق #الخطة_الأمنية لتأمين المنطقة. https://t.co/vjWcgcvMW5",TRUE,negative,-1,new,نازح,displaced,624
1003,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,1021439623405481984,23-Jul-2018,"كما بحث #المشنوق مع #لاسن آخر التطوّرات في ما خصّ موضوع عودة #النازحين #السوريين إلى بلادهم وفق المعايير الدولية، وكان توافق على أن تكون العودة آمنة. 
#سوريا https://t.co/NxKeJNwrUM",TRUE,negative,-1,new,نازح,displaced,624
1004,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,1016327873026756610,9-Jul-2018,#المشنوق: تدخّل #حزب_الله بإعادة نازحي #سوريا يفرغ الدولة من مضمونها https://t.co/0vEsconXwr,TRUE,negative,-1,new,نازح,displaced,624
1005,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,1014152765352955905,3-Jul-2018,"#المشنوق طلب من اللواء #عثمان وقف العمل بالمذكرة الصادرة عنه قبل ثلاثة أشهر، بطلب من #الجيش اللبناني، والتي نصّت على إخلاء 4 مخيمات للنازحين السوريين في #عرسال، تضم غرفاً مبنية بالباطون وبعضها سقوفها من ""التوتياء""، بعد توارد أنباء عن البدء في تنفيذ المذكرة اليوم.",TRUE,negative,-1,new,نازح,displaced,624
1006,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,1014152236342108161,3-Jul-2018,"المكتب الإعلامي للوزير #المشنوق: 
من المعروف أنّ المديرية العامة للأمن العام مستمرّة في تسجيل أسماء النازحين السوريين الراغبين في العودة الطوعية إلى وطنهم سوريا، وقد بلغ العدد حتّى الآن أكثر من 500 عائلة. 
#عرسال #سوريا",TRUE,negative,-1,new,نازح,displaced,624
1007,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,1006259041683886080,11-Jun-2018,"#المشنوق استقبل السفيرة الأميركية في لبنان إليزابيت #ريتشارد وبحث معها ملفّ النازحين السوريين والحديث عن إعادتهم إلى #سوريا. وتوافقا على ضرورة ضمان ""عودة آمنة وفق المعايير الدولية"" للنازحين السوريين في لبنان، كما بحثا في علاقة وزارة #الخارجية بالمنظمات الدولية. https://t.co/e5QHay875I",TRUE,negative,-1,new,نازح,displaced,624
1008,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,965597926021005312,19-Feb-2018,وزيرة داخلية #بريطانيا للوزير #المشنوق: نشكركم على النجاح الاستثنائي في حفظ الأمن وفي المتابعة الجدية والفورية لجريمة قتل الديبلوماسية #البريطانية وسرعة كشف الفاعلين ونشيد بجهود حكومة #لبنان ووزارة #الداخلية في ملف النازحين من #سوريا https://t.co/FEbpc80GEg,TRUE,negative,-1,new,نازح,displaced,624
1009,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,964459727383035904,16-Feb-2018,"رئيس #UNDP آشيم ستاينر بحث مع #المشنوق ملفات التحضير لمؤتمرات #روما_2 و #باريس_4 و #بروكسل، وقال إنّها ""فرصة لإبراز دعم هذه الدول للبنان في استضافته النازحين من #سوريا""، وذلك بحضور فيليب #لازاريني منسّق عام #الأمم_المتحدة في #لبنان ومديرة مكتب البرنامج في لبنان سيلين مويرود https://t.co/LOd5uyLCIc",TRUE,negative,-1,new,نازح,displaced,624
1010,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,958320654092242950,30-Jan-2018,"رئيس بعثة #اللجنة_الدولية_للصليب_الأحمر في #لبنان كريستوف مارتن سلَم #المشنوق تقريراً عن الواقع الإنساني في #سوريا، مع توصيات عملانية حول عودة النازحين السوريين إلى بلدهم. https://t.co/wWILA1cWFt",TRUE,negative,-1,new,نازح,displaced,624
1011,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,956956625293774849,26-Jan-2018,"""السعي لزيادة مساعدات البلديات التي تتحمل أعباء النزوح #السوري والمساعدة في إنجاح مؤتمرات #روما_2 و #باريس و #بروكسيل""... هكذا وعد مساعد وكيل عام #الأمم_المتحدة للشؤون السياسية ميروسلاف ينكا خلال لقائه #المشنوق أمس، ترافقه المنسقة الخاصة للأمم المتحدة في #لبنان بيرنيلا #كارديل https://t.co/j6NOJ7yY43",TRUE,negative,-1,new,نازح,displaced,624
1012,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,951496747225935879,11-Jan-2018,"#المشنوق استقبل أمس منسقة #الأمم_المتحدة في #لبنان برنيل #كاردل وأكد أن #الداخلية جاهزة لإجراء #الانتخابات_النيابية بموعدها وأطلعها على تحضيرات الحكومة لمؤتمر #روما_2 لدعم الجيش وقوى الأمن الداخلي، ومؤتمر #باريس للدعم الاقتصادي، ومؤتمر بروكسيل لدعم الدول المضيفة للنازحين السوريين https://t.co/iDI64dphok",TRUE,negative,-1,new,نازح,displaced,624
1013,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,951198472216240129,10-Jan-2018,#المشنوق: نحن مع عودة آمنة للنازحين السوريين وفق المعايير الدولية https://t.co/SbKbsmaadK,TRUE,negative,-1,new,نازح,displaced,624
1014,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,950825477211590658,9-Jan-2018,"#المشنوق : لا نشجع ولا لحظة واحدة على بقاء أي نازح #سوري على أراضي #لبنان. نحن مع عودتهم إلى مناطق آمنة وفق المعايير الدولية، بالتنسيق مع #الأمم_المتحدة . https://t.co/rCKTKvU0fn",TRUE,negative,-1,new,نازح,displaced,624
1015,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,935214163315408896,27-Nov-2017,#المشنوق: كان لبلديات لبنان الدور الأكبر في امتصاص أزمة النازحين السوريين https://t.co/fc6SF3Q94H,TRUE,negative,-1,new,نازح,displaced,624
1016,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,925405887140913152,31-Oct-2017,#المشنوق بحث مع #لازاريني #الانتخابات ومساعدة #الأمم_المتحدة فيها والنازحين #السوريين وتحضيرات #مؤتمر_روما_2 لدعم الجيش والأجهزة الأمنية https://t.co/MKFSEYOoGs,TRUE,negative,-1,new,نازح,displaced,624
1017,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,923586311100956673,26-Oct-2017,#المشنوق استقبل #جيرار التي شكرته على تسهيل تسجيل ولادات #السوريين : تجهد اللجنة الوزارية لتوحيد الآراء ووضع رؤية مشتركة حول ملف #النازحين https://t.co/o3RG2y9pXW,TRUE,negative,-1,new,نازح,displaced,624
1018,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,893194455540535301,3-Aug-2017,#المشنوق : يجب أن ننظم عودة النازحين السوريين إلى مناطق آمنة في #سوريا وفق تعريف #الأمم_المتحدة @UNarabic @UNHCR_Arabic @UNHCRLebanon,TRUE,negative,-1,new,نازح,displaced,624
1019,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,893194353589583872,3-Aug-2017,"#المشنوق : القناة الأمنية مفتوحة مع #سوريا  منذ سنوات كذلك قناة التنسيق العسكري، لكن لم تنجح في إعادة أحد من النازحين إلى بلادهم",TRUE,negative,-1,new,نازح,displaced,624
1020,851273180,Nohad Machnouk,نهاد المشنوق,Nohad Machnouk,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,885899189800054784,14-Jul-2017,#المشنوق بحث مع #لازاريني موضوع النازحين السوريين ومواكبة #الأمم_المتحدة للمساعي الدولية لحلّ سياسي ينهي الحرب كمقدمة لتسوية  تعيدهم لبلدهم https://t.co/hkwWfkSjXy,TRUE,negative,-1,new,نازح,displaced,624
